ID,Votes
tt0222639,14
tt0222642,7
tt0222643,17
tt0222646,105
tt0222648,150
tt0222652,18
tt0222655,5
tt0222657,50
tt0222659,40
tt0222685,70
tt0223230,336
tt0223392,20
tt0223431,17
tt0223584,69
tt0223639,17
tt0223753,143
tt0223861,9
tt0224452,229
tt0224454,117
tt0224455,2142
tt0224464,939
tt0224469,13
tt0224471,122
tt0224474,100
tt0224478,9
tt0224479,44
tt0224481,12
tt0224484,143
tt0224486,17
tt0224488,9
tt0224489,12
tt0224491,7
tt0224492,6
tt0224502,40
tt0224503,19
tt0224504,16
tt0224507,39
tt0224508,98
tt0224512,24
tt0224517,7
tt0224518,10
tt0224519,19
tt0224521,10
tt0224522,86
tt0224526,6
tt0224527,54
tt0224528,80
tt0224531,12
tt0224534,171
tt0224606,16
tt0224732,17
tt0224823,16
tt0224824,21
tt0224827,169
tt0224829,5
tt0224835,23
tt0224846,45
tt0224848,16
tt0224849,7
tt0224851,5
tt0224855,26
tt0224856,37
tt0224859,11
tt0224861,161
tt0224864,5
tt0224867,14
tt0224871,5
tt0224884,44
tt0224887,409
tt0224888,11
tt0224889,8
tt0224893,16
tt0224895,10
tt0224897,701
tt0224899,13
tt0224901,7
tt0224902,560
tt0224909,31
tt0224910,163
tt0224914,157
tt0224915,6
tt0224917,13
tt0224919,7
tt0224923,16
tt0224925,11
tt0224926,18
tt0224927,39
tt0224929,21
tt0224937,16
tt0224938,156
tt0224939,6
tt0224941,17
tt0224942,6
tt0224943,5
tt0224944,29
tt0224945,54
tt0224946,6
tt0224947,206
tt0224949,8
tt0224951,7
tt0224954,15
tt0224955,15
tt0224956,20
tt0224959,15
tt0224962,11
tt0224965,8
tt0224966,8
tt0224969,8
tt0224970,8
tt0224972,12
tt0224974,47
tt0224976,20
tt0224981,8
tt0224995,166
tt0224997,34
tt0225003,5
tt0225862,5
tt0226318,6
tt0226465,9
tt0226716,8
tt0226900,33
tt0227868,256
tt0227869,17
tt0227870,6
tt0227872,5
tt0227873,6
tt0227875,22
tt0227879,30
tt0227880,42
tt0227881,19
tt0227882,522
tt0227883,24
tt0227884,27
tt0227890,36
tt0227892,25
tt0227893,6
tt0227894,15
tt0227896,10
tt0227898,47
tt0227900,12
tt0227901,21
tt0227905,40
tt0227907,7
tt0227908,11
tt0227909,17
tt0227910,10
tt0227912,204
tt0227913,13
tt0227914,58
tt0227915,81
tt0227917,167
tt0227927,5
tt0227929,14
tt0227933,32
tt0227934,90
tt0227942,15
tt0227944,18
tt0227946,10
tt0227952,13
tt0227956,119
tt0227958,76
tt0227964,97
tt0227966,14
tt0227967,8
tt0227968,6
tt0227969,55
tt0227972,4830
tt0227974,22
tt0227975,520
tt0228503,15
tt0228526,22
tt0228760,10
tt0228823,6
tt0228962,5
tt0228976,70
tt0229098,20
tt0229102,315
tt0229106,29
tt0229118,80
tt0229119,2380
tt0229121,14
tt0229122,114
tt0229131,38
tt0229132,470
tt0229135,9
tt0229138,21
tt0229141,1499
tt0229149,84
tt0229153,138
tt0229160,6
tt0229163,5
tt0229168,10
tt0229171,128
tt0229175,10
tt0229257,500
tt0229405,355
tt0229611,15
tt0229878,495
tt0229885,30
tt0229886,15
tt0229887,5
tt0229888,2456
tt0229889,6431
tt0229890,263
tt0229891,8
tt0229894,1009
tt0229895,41
tt0229898,267
tt0229899,8
tt0229900,64
tt0229901,6
tt0229904,15
tt0229907,214
tt0229911,82
tt0229914,16
tt0229916,585
tt0229919,110
tt0229920,6
tt0229924,1134
tt0229927,62
tt0229933,373
tt0229934,8
tt0229935,128
tt0230804,2352
tt0230975,10
tt0231007,25
tt0231009,18
tt0231010,24
tt0231011,51
tt0231012,1061
tt0231013,51
tt0231015,7
tt0231022,88
tt0231023,19
tt0231028,247
tt0231029,8
tt0231030,5
tt0231031,11
tt0231033,5
tt0231035,454
tt0231036,33
tt0231037,32
tt0231040,131
tt0231041,49
tt0231042,49
tt0231045,50
tt0231048,1249
tt0231050,426
tt0231051,62
tt0231052,34
tt0231054,19
tt0231055,7
tt0231882,40
tt0232308,63
tt0232419,13
tt0232909,6
tt0233025,92
tt0233026,10
tt0233031,9
tt0233032,109
tt0233033,1528
tt0233036,15
tt0233038,29
tt0233041,3003
tt0233043,154
tt0233047,14
tt0233049,13
tt0233050,32
tt0233052,101
tt0233053,28
tt0233056,16
tt0233057,12
tt0233058,31
tt0233061,11
tt0233067,117
tt0233069,7
tt0233070,27
tt0233079,9
tt0233080,11
tt0233082,7
tt0233083,14
tt0233084,1529
tt0233085,6
tt0233092,281
tt0233095,118
tt0233096,47
tt0233098,137
tt0233102,13
tt0233106,17
tt0233112,11
tt0233118,5
tt0233119,61
tt0233120,27
tt0233122,9
tt0233124,17
tt0233126,7
tt0233127,1688
tt0233129,406
tt0233293,21
tt0233491,153
tt0234830,116
tt0235117,15
tt0235118,35
tt0235119,675
tt0235122,13
tt0235127,81
tt0235128,16
tt0235132,196
tt0235135,197
tt0235137,2304
tt0235138,490
tt0235139,108
tt0235589,797
tt0235902,30
tt0235903,12
tt0235905,65
tt0235907,11
tt0235910,12
tt0235911,4749
tt0235912,410
tt0235913,697
tt0235914,10
tt0235916,2114
tt0235917,4410
tt0235918,28421
tt0235921,5
tt0235922,1262
tt0235923,17600
tt0235927,346
tt0235930,12
tt0235934,8
tt0235935,7
tt0235936,95
tt0235938,45
tt0235942,18
tt0235943,23
tt0235944,143
tt0235947,529
tt0236041,123
tt0236427,13
tt0236450,138
tt0236891,9
tt0236892,41
tt0236893,1301
tt0236895,26
tt0236899,84
tt0236900,10
tt0236903,126
tt0236904,28
tt0236906,222
tt0236907,125
tt0236908,412
tt0236909,16
tt0236910,85
tt0236911,498
tt0236914,68
tt0236915,550
tt0236916,5
tt0236920,140
tt0236923,82
tt0236925,10
tt0236928,11
tt0236932,11
tt0236936,13
tt0237123,39832
tt0237589,94
tt0237951,9
tt0237952,21
tt0237953,118
tt0237959,61
tt0237963,24
tt0237965,18
tt0237966,10
tt0237968,79
tt0237969,119
tt0237970,177
tt0237971,371
tt0237973,135
tt0237976,12
tt0237978,8
tt0237980,47
tt0237982,42
tt0237985,47
tt0237986,5
tt0237987,2061
tt0237988,30
tt0237989,32
tt0238053,6
tt0238343,360
tt0238468,9
tt0238762,6
tt0238763,24
tt0238766,8
tt0238780,54
tt0238781,228
tt0238782,149
tt0238783,151
tt0238784,85704
tt0238786,125
tt0238788,9
tt0238789,164
tt0238790,8
tt0238792,7
tt0238793,2300
tt0238795,50
tt0238796,204
tt0238804,10
tt0238807,43
tt0238811,24
tt0238998,75
tt0239156,40
tt0239158,14
tt0239159,7
tt0239160,32
tt0239163,12
tt0239164,97
tt0239167,9
tt0239169,13
tt0239172,9
tt0239174,363
tt0239176,7
tt0239178,97
tt0239180,27
tt0239181,76
tt0239182,36
tt0239185,777
tt0239186,13
tt0239187,19
tt0239189,7
tt0239190,11
tt0239192,137
tt0239195,19956
tt0239196,30
tt0239202,79
tt0239330,236
tt0239360,64
tt0239361,51
tt0239545,5
tt0240254,5
tt0240256,131
tt0240257,27
tt0240258,13
tt0240264,316
tt0240265,562
tt0240266,17
tt0240267,917
tt0240268,12
tt0240269,7
tt0240270,14
tt0240272,106
tt0240276,311
tt0240277,15
tt0240278,3101
tt0240281,8
tt0240282,7
tt0240283,34
tt0240285,477
tt0240286,65
tt0240287,79
tt0240288,65
tt0240289,8
tt0240290,7
tt0240291,67
tt0240295,228
tt0240493,1212
tt0240596,20
tt0240873,145
tt0240886,104
tt0240915,23
tt0241088,7431
tt0241089,8
tt0241090,185
tt0241091,18
tt0241096,28
tt0241097,73
tt0241098,16
tt0241100,652
tt0241101,177
tt0241104,8
tt0241105,21
tt0241107,26
tt0241108,38
tt0241111,11
tt0241113,25
tt0241117,16
tt0241120,342
tt0241124,166
tt0241126,14
tt0241127,25
tt0241128,21
tt0241134,148
tt0241136,114
tt0241270,222
tt0241383,924
tt0241565,9
tt0241704,5
tt0242187,8
tt0242188,5
tt0242189,5
tt0242191,22
tt0242192,863
tt0242195,15
tt0242196,15
tt0242197,180
tt0242198,45
tt0242201,57
tt0242202,60
tt0242205,14
tt0242206,24
tt0242207,13
tt0242208,70
tt0242209,10
tt0242210,2244
tt0242213,564
tt0242221,14
tt0242222,22
tt0242223,5
tt0242224,316
tt0242225,25
tt0242229,12
tt0242230,6
tt0242231,89
tt0242232,10
tt0242233,7
tt0242234,22
tt0242237,64
tt0242239,74
tt0242240,78
tt0242241,149
tt0242406,68
tt0242478,5
tt0242479,12
tt0242733,308
tt0242750,131
tt0242949,4348
tt0243055,13
tt0243058,5
tt0243061,2681
tt0243069,4572
tt0243072,6
tt0243073,274
tt0243075,7
tt0243076,37
tt0243082,47
tt0243083,46
tt0243085,20
tt0243086,153
tt0243089,7
tt0243091,31
tt0243093,17
tt0243097,34
tt0243183,271
tt0243686,7
tt0243687,87
tt0243688,32
tt0243689,98
tt0243690,23
tt0243691,14
tt0243693,7
tt0243694,998
tt0243696,8
tt0243697,10
tt0243698,294
tt0243701,12
tt0243705,145
tt0243708,9
tt0243709,14
tt0243712,95
tt0243714,1005
tt0243723,80
tt0243726,95
tt0243727,11
tt0243728,13
tt0243729,11
tt0243732,238
tt0243733,14
tt0243982,76
tt0244086,54
tt0244322,73
tt0244325,178
tt0244327,14
tt0244328,12
tt0244331,40
tt0244332,28
tt0244334,45
tt0244335,86
tt0244338,15
tt0244339,21
tt0244341,16
tt0244342,31
tt0244347,9
tt0244348,20
tt0244352,7
tt0244355,7
tt0244356,128
tt0244357,469
tt0244359,79
tt0244361,237
tt0244362,10
tt0244363,5
tt0244364,133
tt0244365,39095
tt0244366,24
tt0244368,35
tt0244376,7
tt0244432,32
tt0244454,6
tt0244509,6
tt0244627,169
tt0244896,7
tt0244897,117
tt0244898,121
tt0244899,41
tt0244900,6
tt0244903,7
tt0244906,6
tt0244909,10
tt0244911,2582
tt0244912,62
tt0244918,5
tt0244920,12
tt0244921,16
tt0244923,55
tt0244924,58
tt0244926,7155
tt0244927,70
tt0244928,61
tt0244931,44
tt0244936,13
tt0245022,33
tt0245595,11
tt0245603,282
tt0245604,5
tt0245605,8
tt0245606,19
tt0245612,4328
tt0245616,7
tt0245620,12
tt0245622,212
tt0245623,21
tt0245624,11
tt0245628,16
tt0245629,15
tt0245631,8
tt0245637,2671
tt0245640,5
tt0245659,17
tt0245663,18
tt0245664,20
tt0245666,82
tt0245667,47
tt0245669,36
tt0245670,6
tt0245936,16
tt0246348,7
tt0246349,8
tt0246352,6
tt0246354,136
tt0246355,8
tt0246357,5
tt0246358,6
tt0246359,252
tt0246370,132
tt0246371,16
tt0246372,12
tt0246378,60
tt0246382,180
tt0246383,14
tt0246386,18
tt0246389,11
tt0246394,19
tt0246395,1483
tt0246398,193
tt0246400,30
tt0246401,6
tt0246402,33
tt0246421,78
tt0246512,54
tt0246619,34
tt0246901,184
tt0247055,122
tt0247077,8
tt0247079,581
tt0247081,5007
tt0247082,72833
tt0247084,7
tt0247085,86
tt0247086,89
tt0247087,1227
tt0247090,149
tt0247091,6180
tt0247092,28
tt0247094,488
tt0247095,766
tt0247096,129
tt0247097,566
tt0247098,223
tt0247101,139
tt0247102,2912
tt0247103,29
tt0247104,640
tt0247108,79
tt0247110,82
tt0247111,66
tt0247113,266
tt0247114,161
tt0247117,3045
tt0247119,755
tt0247120,708
tt0247121,596
tt0247122,87
tt0247126,9
tt0247127,64
tt0247128,501
tt0247131,67
tt0247134,77
tt0247135,288
tt0247136,364
tt0247137,148
tt0247141,314
tt0247142,46
tt0247144,5888
tt0247259,14
tt0247270,20
tt0247276,55
tt0247385,18
tt0247729,4175
tt0247827,9022
tt0247846,63
tt0247851,10
tt0247852,7
tt0247855,11
tt0247858,54
tt0247859,344
tt0247861,8
tt0247865,23
tt0247869,114
tt0247871,39
tt0247874,770
tt0247876,9
tt0247877,155
tt0247880,269
tt0247882,3343
tt0247885,154
tt0247886,252
tt0247888,16
tt0247890,178
tt0247892,5
tt0247895,15
tt0247896,265
tt0247899,19
tt0247902,1785
tt0248632,17
tt0248637,22
tt0248638,35
tt0248639,16
tt0248644,220
tt0248645,37
tt0248647,5
tt0248648,14
tt0248652,9
tt0248654,109269
tt0248655,846
tt0248656,57
tt0248657,7
tt0248658,28
tt0249044,683
tt0249065,26
tt0249272,16
tt0249277,88
tt0249278,17
tt0249279,24
tt0249280,99
tt0249282,7
tt0249284,59
tt0249285,10
tt0249292,5
tt0249293,175
tt0249296,16
tt0249297,117
tt0249299,445
tt0249300,6
tt0249305,23
tt0249306,15
tt0249308,34
tt0249313,160
tt0249314,58
tt0249315,40
tt0249316,28
tt0249319,6
tt0249325,92
tt0249327,15729
tt0249342,25
tt0249410,61
tt0250132,15
tt0250133,279
tt0250138,7
tt0250141,841
tt0250143,11
tt0250151,55
tt0250153,6
tt0250154,14
tt0250155,230
tt0250157,358
tt0250164,34
tt0250170,12
tt0250173,22
tt0250175,7
tt0250176,6
tt0250201,7
tt0250226,15
tt0250750,735
tt0250764,119
tt0250838,301
tt0250840,29
tt0250842,103
tt0250844,9
tt0250846,41
tt0250851,14
tt0250859,73
tt0250866,7
tt0250869,5
tt0250875,3043
tt0250876,390
tt0250878,5
tt0250881,9
tt0250883,38
tt0250884,7
tt0250893,9
tt0250894,22
tt0250895,35
tt0250905,18
tt0250915,43
tt0250921,130
tt0250922,40
tt0250924,38
tt0250931,9
tt0251123,6
tt0251439,17170
tt0251469,336
tt0251495,15
tt0251496,7
tt0251497,9092
tt0251498,7
tt0251500,11
tt0251502,22
tt0251503,275
tt0251504,155
tt0251507,25
tt0251510,66
tt0251511,43
tt0251512,246
tt0251514,141
tt0251515,466
tt0251516,197
tt0251517,42
tt0251520,76
tt0251522,53
tt0251523,38
tt0251524,12
tt0251525,57
tt0251539,9
tt0251541,11
tt0251554,9
tt0251558,15
tt0251729,6
tt0251816,180
tt0252000,29
tt0252019,923
tt0252096,86
tt0252126,8
tt0252127,46
tt0252130,233
tt0252140,11
tt0252142,16
tt0252145,17
tt0252150,16
tt0252154,53
tt0252158,42
tt0252162,234
tt0252168,46
tt0252170,8
tt0252172,8
tt0252175,54
tt0252396,17
tt0252399,162
tt0252441,6
tt0252462,413
tt0252587,207
tt0252690,27
tt0252752,75
tt0252753,270
tt0252754,13
tt0252758,15
tt0252762,22
tt0252763,17
tt0252768,69
tt0252770,30
tt0252771,11
tt0252773,7
tt0252776,22
tt0252777,5
tt0252778,24
tt0252780,9
tt0252781,357
tt0252784,74
tt0252788,22
tt0252789,49
tt0252790,9
tt0252792,56
tt0252793,14
tt0252794,69
tt0252795,23
tt0252800,18
tt0253662,43
tt0254004,11
tt0254006,23
tt0254007,49
tt0254009,68
tt0254010,33
tt0254015,6
tt0254017,18
tt0254019,1055
tt0254024,12
tt0254026,13
tt0254030,19
tt0254031,295
tt0254034,19
tt0254042,301
tt0254043,17
tt0254044,63
tt0254052,7
tt0254053,6
tt0254575,17
tt0254768,122
tt0254888,68
tt0254894,9
tt0254895,82
tt0254898,30
tt0254907,5
tt0254909,16
tt0254911,6
tt0254914,10
tt0254915,14
tt0254920,14
tt0254922,7
tt0254923,102
tt0255149,8
tt0255467,7
tt0255725,49
tt0255726,6
tt0255727,10
tt0255728,7
tt0255732,10
tt0255734,13308
tt0255738,68
tt0255739,27
tt0255741,19
tt0255757,203
tt0255758,17
tt0255759,35
tt0255761,7
tt0255762,17
tt0255765,7
tt0255766,25
tt0256271,25
tt0256278,1699
tt0256420,255
tt0256457,26
tt0256542,357
tt0256543,17
tt0256545,36
tt0256546,15
tt0256547,42
tt0256548,36
tt0256549,14
tt0256550,21
tt0256552,69
tt0256554,37
tt0256555,49
tt0256560,8
tt0256562,6
tt0256563,6
tt0256569,195
tt0256571,5
tt0256572,225
tt0256574,10
tt0256628,16
tt0256863,56
tt0257024,5
tt0257291,19
tt0257292,14
tt0257294,66
tt0257295,2551
tt0257297,93
tt0257298,13
tt0257301,18
tt0257306,11
tt0257313,29
tt0257315,7913
tt0257316,98
tt0257318,42
tt0257320,42
tt0257322,17
tt0257324,297
tt0257325,341
tt0257326,1238
tt0257330,26
tt0257659,18
tt0258338,11
tt0258339,74
tt0258341,17
tt0258342,7
tt0258346,36
tt0258354,5
tt0258355,20
tt0258356,18
tt0258359,55
tt0258361,13
tt0258362,28
tt0258365,10
tt0258368,10
tt0258369,16
tt0258371,8
tt0258372,5
tt0258373,115
tt0258374,23
tt0258377,12
tt0258378,10
tt0258381,6
tt0258382,6
tt0258527,10
tt0258528,109
tt0258620,132
tt0259128,439
tt0259131,11
tt0259138,12
tt0259139,11
tt0259140,11
tt0259141,16278
tt0259144,192
tt0259145,121
tt0259146,8
tt0259147,915
tt0259150,14
tt0259152,9
tt0259155,11
tt0259158,29
tt0259161,10
tt0259733,4432
tt0259757,57
tt0259768,31
tt0259769,26
tt0259773,71
tt0259775,35
tt0259776,380
tt0259778,5
tt0259780,16
tt0259782,11
tt0259787,12
tt0259789,74
tt0259791,15
tt0259794,5
tt0259795,134
tt0259796,14
tt0259802,45
tt0259805,5
tt0259806,10
tt0259810,7
tt0259811,13
tt0259812,8
tt0259813,116
tt0259814,18
tt0259815,11
tt0259817,15
tt0259819,201
tt0259983,136
tt0260510,33
tt0260596,146
tt0260597,45
tt0260598,63
tt0260599,70
tt0260601,65
tt0260602,2339
tt0260604,19
tt0260611,114
tt0260615,4740
tt0260617,7
tt0260620,6
tt0260621,31
tt0260622,158
tt0260623,32
tt0260626,10
tt0260628,609
tt0260637,156
tt0260640,9
tt0260644,28
tt0260646,9
tt0260647,16
tt0260651,5
tt0260652,31
tt0260653,1251
tt0260658,459
tt0260662,587
tt0260931,46
tt0261462,88
tt0261463,383
tt0261467,14
tt0261470,306
tt0261472,92
tt0261473,44
tt0261474,99
tt0261475,84
tt0261476,162
tt0261477,88
tt0261478,14
tt0261480,11
tt0261486,139
tt0261487,264
tt0261488,10
tt0261489,675
tt0261491,72
tt0261492,655
tt0261494,26
tt0261495,290
tt0261497,7
tt0261549,59
tt0261687,166
tt0261943,33
tt0262147,371
tt0262149,81
tt0262150,48842
tt0262151,3203
tt0262152,273
tt0262153,2096
tt0262157,5
tt0262161,10
tt0262162,11
tt0262163,144
tt0262164,61
tt0262165,32
tt0262167,35
tt0262168,1080
tt0262171,37
tt0262177,178
tt0262179,34
tt0262183,43
tt0262385,67
tt0262943,5
tt0262944,94
tt0262945,105
tt0262950,662
tt0262951,57
tt0262955,17
tt0262960,30
tt0262963,33
tt0262966,6
tt0262969,15
tt0262972,912
tt0262973,302
tt0262975,256
tt0262976,258
tt0262977,57
tt0262980,53
tt0262981,195
tt0262984,28
tt0262985,17411
tt0262987,25
tt0262988,10
tt0262989,28
tt0262994,205
tt0263274,229
tt0263663,160
tt0263683,36
tt0263692,69
tt0263694,14
tt0263921,57
tt0264221,6
tt0264225,119
tt0264226,184
tt0264228,285
tt0264230,31
tt0264231,5
tt0264233,6
tt0264235,83894
tt0264241,12
tt0264242,23
tt0264243,13
tt0264244,3102
tt0264245,166
tt0264246,205
tt0264247,77
tt0264250,52
tt0264257,9
tt0264258,9
tt0264263,20106
tt0264269,47
tt0264271,8
tt0264272,15
tt0264273,35
tt0264279,36
tt0264280,5
tt0264281,31
tt0264284,21
tt0264285,8
tt0264287,14
tt0264288,159
tt0264298,14
tt0264306,9
tt0264310,9
tt0264312,64
tt0264316,94
tt0264317,233
tt0264396,6
tt0264634,144
tt0264700,4524
tt0264811,37
tt0264958,12
tt0264962,12
tt0264966,7
tt0264970,99
tt0264972,90
tt0264974,12
tt0264979,79
tt0264985,289
tt0264986,10
tt0264991,63
tt0264998,6
tt0265000,51
tt0265001,15
tt0265002,158
tt0265005,94
tt0265408,49
tt0266035,64
tt0266115,21
tt0266116,5
tt0266121,90
tt0266122,6
tt0266124,14
tt0266134,365
tt0266138,26
tt0266139,58
tt0266140,5
tt0266144,36
tt0266145,17
tt0266146,6
tt0266149,15
tt0266151,11
tt0266152,10
tt0266154,22
tt0266162,41
tt0266165,129
tt0266171,3155
tt0266177,19
tt0266179,10
tt0266181,27
tt0266183,48
tt0266184,10
tt0266191,36
tt0266192,6
tt0266193,7
tt0266195,119
tt0266197,5
tt0266198,7
tt0266202,5
tt0266203,11
tt0266205,68
tt0266209,57
tt0266633,13
tt0267150,7
tt0267151,119
tt0267153,104
tt0267154,5
tt0267157,69
tt0267158,5
tt0267160,42
tt0267161,17
tt0267165,20
tt0267170,12
tt0267172,11
tt0267176,97
tt0267177,10
tt0267178,7
tt0267179,151
tt0267181,58
tt0267182,31
tt0267183,5
tt0267187,31
tt0267188,112
tt0267189,145
tt0267201,214
tt0267204,117
tt0267206,81
tt0267208,20
tt0267212,290
tt0267214,59
tt0267215,64
tt0267217,222
tt0267218,119
tt0267219,8
tt0267220,25
tt0267221,6
tt0267231,180
tt0267233,14
tt0267237,477
tt0267408,38
tt0267538,64
tt0268064,8
tt0268065,7
tt0268066,18
tt0268067,12
tt0268068,13
tt0268074,25
tt0268075,28
tt0268076,19
tt0268077,1802
tt0268079,5
tt0268081,52
tt0268084,79
tt0268085,513
tt0268087,106
tt0268089,115
tt0268093,2355
tt0268094,1439
tt0268095,19
tt0268097,107
tt0268098,42
tt0268175,49
tt0268265,88
tt0268590,10
tt0268778,18
tt0268779,7
tt0268780,8
tt0268783,5
tt0268784,6
tt0268785,7
tt0268789,586
tt0268792,6
tt0268794,7
tt0268805,6
tt0268807,21
tt0268813,5
tt0268814,6
tt0268815,14
tt0268820,11
tt0268827,8
tt0268833,96
tt0268835,23
tt0268836,625
tt0268837,17
tt0268840,43
tt0268841,9
tt0268842,14
tt0268843,26
tt0268844,11
tt0268849,5
tt0268855,7
tt0268858,201
tt0268860,73
tt0268861,27
tt0268862,1380
tt0268863,9
tt0269117,6
tt0269179,38
tt0269541,33
tt0270089,82
tt0270109,39
tt0270110,48
tt0270111,7
tt0270113,15
tt0270116,815
tt0270118,1275
tt0270121,5
tt0270123,7
tt0270125,55
tt0270132,41
tt0270133,10
tt0270137,6
tt0270140,61
tt0270141,14
tt0270151,99
tt0270158,34
tt0270163,48
tt0270164,36
tt0270166,6
tt0270167,31
tt0270171,6
tt0270639,28
tt0270656,46
tt0270728,8
tt0270729,30
tt0270760,7
tt0270761,1268
tt0270762,1126
tt0270763,9
tt0270764,109
tt0270765,17
tt0270780,5
tt0270788,10
tt0270789,462
tt0270792,897
tt0270797,103
tt0270798,6
tt0270803,46
tt0270804,793
tt0270806,7
tt0270807,30
tt0271016,8
tt0271054,41
tt0271059,8
tt0271099,23
tt0271242,483
tt0271275,113
tt0271276,41
tt0271277,6
tt0271278,205
tt0271284,7
tt0271286,15
tt0271288,41
tt0271295,96
tt0271297,15
tt0271303,51
tt0271306,20
tt0271308,705
tt0271309,10
tt0271310,24
tt0271311,10
tt0271316,5
tt0271318,14
tt0271319,61
tt0271320,401
tt0271323,41
tt0271324,18
tt0271325,88
tt0271328,7
tt0271329,5
tt0271686,7
tt0271894,1404
tt0271895,51
tt0271896,19
tt0271897,5
tt0271898,27
tt0271900,76
tt0271901,15
tt0271905,269
tt0271908,7
tt0271910,32
tt0271913,91
tt0271914,35
tt0271915,14
tt0271918,34
tt0271925,24
tt0271931,29
tt0271933,31
tt0271936,21
tt0272275,7
tt0272367,8
tt0272370,95
tt0272372,42
tt0272373,8
tt0272374,24
tt0272376,365
tt0272377,6
tt0272379,395
tt0272380,31
tt0272382,11
tt0272383,6
tt0272388,2688
tt0272391,13
tt0272397,2543
tt0272398,5
tt0272402,197
tt0272404,143
tt0272407,251
tt0272408,10
tt0272412,251
tt0272414,19
tt0272416,21
tt0272417,365
tt0272418,40
tt0272421,6
tt0272422,42
tt0272696,30
tt0272697,74
tt0272956,10
tt0272957,43
tt0272959,91
tt0272963,15
tt0272967,140
tt0272970,90
tt0272980,1694
tt0272988,293
tt0272991,10
tt0272992,28
tt0272993,1838
tt0272995,45
tt0272999,76
tt0273000,25
tt0273002,345
tt0273005,9
tt0273007,41
tt0273008,39
tt0273009,19
tt0273010,16
tt0273012,28
tt0273015,17
tt0273020,6
tt0273024,32
tt0273025,384
tt0273026,120
tt0273027,13
tt0273028,15682
tt0273030,100
tt0273031,45
tt0273033,14
tt0273199,6
tt0273327,22
tt0273329,20
tt0273331,121
tt0273332,36
tt0273335,8
tt0273340,7
tt0273341,24
tt0273343,6
tt0273344,42
tt0273345,1267
tt0273351,14
tt0273353,5
tt0273359,715
tt0273362,13
tt0273363,11
tt0273365,15
tt0273366,15633
tt0273370,23
tt0273374,219
tt0273375,150
tt0273379,4748
tt0273380,38
tt0273386,110
tt0273387,28
tt0273394,230
tt0273397,7
tt0273398,6
tt0273493,13
tt0273855,23680
tt0273861,14
tt0273914,8
tt0274064,5
tt0274234,387
tt0274236,11
tt0274238,28
tt0274240,395
tt0274242,20
tt0274243,57
tt0274244,551
tt0274247,76
tt0274251,17
tt0274252,22
tt0274253,7
tt0274254,9
tt0274256,47
tt0274259,18
tt0274260,24
tt0274261,6
tt0274262,149
tt0274263,5
tt0274264,14
tt0274265,11
tt0274266,165
tt0274273,40
tt0274277,56
tt0274279,195
tt0274282,43
tt0274284,200
tt0274286,7
tt0274289,6
tt0274290,8
tt0274292,5
tt0274293,175
tt0274296,318
tt0274297,192
tt0274298,2018
tt0274299,5
tt0274504,169
tt0274839,415
tt0274988,2577
tt0275116,26
tt0275117,24
tt0275118,34
tt0275119,52
tt0275120,16
tt0275126,26
tt0275127,48
tt0275131,9
tt0275132,10
tt0275134,18
tt0275135,5
tt0275137,35885
tt0275138,50
tt0275140,20718
tt0275143,8
tt0275147,54
tt0275148,615
tt0275151,33
tt0275153,363
tt0275154,147
tt0275156,28
tt0275157,17
tt0275158,5
tt0275160,24
tt0275235,50
tt0275265,40
tt0275352,222
tt0275520,677
tt0275819,20
tt0275821,737
tt0275823,5
tt0275824,12
tt0275828,20
tt0275829,19
tt0275830,8
tt0275832,39
tt0275833,28
tt0275834,23
tt0275835,97
tt0275838,110
tt0275841,35
tt0275842,15
tt0275844,10
tt0275848,911
tt0275849,1418
tt0275852,11
tt0275854,8
tt0275863,983
tt0275864,11
tt0275866,6
tt0275868,18
tt0275869,36
tt0275870,9
tt0275875,5
tt0276374,8
tt0276639,10
tt0276642,11
tt0276645,48
tt0276648,6
tt0276650,805
tt0276654,10
tt0276656,1396
tt0276657,5
tt0276658,7
tt0276660,158
tt0276669,14
tt0276670,95
tt0276672,22
tt0276674,40
tt0276677,25
tt0276683,35
tt0276685,5
tt0276690,6
tt0276700,49
tt0276702,7
tt0276716,72
tt0276725,5
tt0276728,6
tt0276729,8
tt0276732,542
tt0276737,30
tt0276738,30
tt0276772,33
tt0277072,32
tt0277467,878
tt0277468,14
tt0277470,20
tt0277471,98
tt0277472,79
tt0277473,27
tt0277474,17
tt0277476,7
tt0277477,114
tt0277480,7
tt0277482,26
tt0277483,7
tt0277485,15
tt0277487,12
tt0277488,15
tt0277490,1291
tt0277491,15
tt0277500,7
tt0277503,16
tt0277509,9
tt0277514,727
tt0277527,75
tt0277530,17
tt0277532,9
tt0277533,19
tt0277535,153
tt0277536,63
tt0277537,156
tt0278168,26
tt0278171,39
tt0278177,10
tt0278178,20
tt0278183,12
tt0278184,20
tt0278185,57
tt0278188,7
tt0278189,53
tt0278190,7
tt0278191,5822
tt0278194,34
tt0278195,27
tt0278196,6
tt0278198,5
tt0278200,13
tt0278201,6
tt0278204,42
tt0278207,6
tt0278208,6
tt0278210,24
tt0278211,45
tt0278212,1223
tt0278218,79
tt0278228,163
tt0278229,119
tt0278230,28
tt0278231,278
tt0278233,44
tt0278236,12
tt0278238,38984
tt0278241,8
tt0278243,22
tt0278244,12
tt0278245,1734
tt0278249,649
tt0278250,90
